recorded_at,symbol,side,quantity,estimated_unit_price,estimated_order_value,status
2022-01-03T00:00:00+00:00,NFLX,buy,41.0,598.3944,24534.1704,filled
2022-01-03T00:00:00+00:00,GOOGL,buy,8.0,2903.96634,23231.73072,filled
2022-01-03T00:00:00+00:00,MSFT,buy,74.0,335.37942,24818.07708,filled
2022-01-05T00:00:00+00:00,NFLX,sell,41.0,565.8061200000001,23198.05092,filled
2022-01-05T00:00:00+00:00,GOOGL,sell,8.0,2749.49,21995.92,filled
2022-01-05T00:00:00+00:00,MSFT,sell,74.0,315.87698,23374.896520000002,filled
2022-01-05T00:00:00+00:00,GOOGL,buy,8.0,2760.51,22084.08,filled
2022-01-05T00:00:00+00:00,NFLX,buy,42.0,568.07388,23859.10296,filled
2022-01-05T00:00:00+00:00,MSFT,buy,75.0,317.14302,23785.726499999997,filled
2022-01-10T00:00:00+00:00,GOOGL,sell,8.0,2768.61168,22148.89344,filled
2022-01-10T00:00:00+00:00,COST,buy,45.0,520.02798,23401.2591,filled
2022-01-12T00:00:00+00:00,NFLX,sell,42.0,535.83618,22505.11956,filled
2022-01-12T00:00:00+00:00,MSFT,sell,75.0,317.62348,23821.761,filled
2022-01-13T00:00:00+00:00,AVGO,buy,39.0,597.95352,23320.187280000002,filled
2022-01-13T00:00:00+00:00,JNJ,buy,140.0,169.12758,23677.8612,filled
2022-01-18T00:00:00+00:00,COST,sell,45.0,486.99406000000005,21914.7327,filled
2022-01-18T00:00:00+00:00,XLRE,buy,480.0,48.0459,23062.032000000003,filled
2022-01-19T00:00:00+00:00,AVGO,sell,39.0,562.94186,21954.73254,filled
2022-01-19T00:00:00+00:00,AVGO,buy,40.0,565.1981400000001,22607.925600000002,filled
2022-01-21T00:00:00+00:00,JNJ,sell,140.0,164.56022,23038.4308,filled
2022-01-21T00:00:00+00:00,AVGO,sell,40.0,531.9839,21279.356,filled
2022-01-21T00:00:00+00:00,AVGO,buy,41.0,534.1161,21898.7601,filled
2022-01-21T00:00:00+00:00,XLF,buy,585.0,38.29644,22403.4174,filled
2022-01-25T00:00:00+00:00,XLRE,sell,480.0,46.76628,22447.8144,filled
2022-01-25T00:00:00+00:00,AAPL,buy,139.0,160.22982,22271.94498,filled
2022-01-26T00:00:00+00:00,AVGO,sell,41.0,556.92392,22833.880719999997,filled
2022-01-26T00:00:00+00:00,XLF,sell,585.0,38.49286,22518.3231,filled
2022-01-26T00:00:00+00:00,AMD,buy,203.0,111.10176,22553.65728,filled
2022-01-26T00:00:00+00:00,XLP,buy,303.0,74.47866,22567.03398,filled
2022-01-27T00:00:00+00:00,AMD,sell,203.0,102.36486,20780.06658,filled
2022-01-27T00:00:00+00:00,TSLA,buy,26.0,830.79327,21600.62502,filled
2022-01-28T00:00:00+00:00,AAPL,sell,139.0,169.98434999999998,23627.82465,filled
2022-01-28T00:00:00+00:00,XLP,sell,303.0,75.53862,22888.201859999997,filled
2022-01-31T00:00:00+00:00,TSLA,sell,26.0,934.627,24300.302,filled
2022-02-10T00:00:00+00:00,PG,buy,147.0,157.47432,23148.72504,filled
2022-02-10T00:00:00+00:00,JNJ,buy,137.0,169.74882,23255.58834,filled
2022-02-11T00:00:00+00:00,XLP,buy,307.0,75.41052,23151.02964,filled
2022-02-15T00:00:00+00:00,JNJ,sell,137.0,166.99534,22878.36158,filled
2022-02-16T00:00:00+00:00,PG,sell,147.0,157.70396000000002,23182.482120000004,filled
2022-02-16T00:00:00+00:00,XLP,sell,307.0,75.16936,23076.99352,filled
2022-02-17T00:00:00+00:00,BAC,buy,502.0,46.152120000000004,23168.364240000003,filled
2022-02-22T00:00:00+00:00,CVX,buy,174.0,132.62472000000002,23076.701280000005,filled
2022-02-22T00:00:00+00:00,XOM,buy,301.0,76.6029,23057.4729,filled
2022-02-23T00:00:00+00:00,CVX,sell,174.0,135.30884,23543.73816,filled
2022-02-23T00:00:00+00:00,AAPL,buy,144.0,160.49033999999997,23110.608959999998,filled
2022-02-24T00:00:00+00:00,BAC,sell,502.0,43.5128,21843.4256,filled
2022-02-24T00:00:00+00:00,BAC,buy,526.0,43.687200000000004,22979.467200000003,filled
2022-02-25T00:00:00+00:00,XOM,sell,301.0,77.71426000000001,23391.992260000003,filled
2022-02-25T00:00:00+00:00,AAPL,sell,144.0,164.5203,23690.923199999997,filled
2022-02-25T00:00:00+00:00,BAC,sell,526.0,44.92996,23633.15896,filled
2022-03-07T00:00:00+00:00,AAPL,buy,146.0,159.79896,23330.64816,filled
2022-03-09T00:00:00+00:00,AAPL,sell,146.0,162.61411999999999,23741.661519999998,filled
2022-03-09T00:00:00+00:00,PG,buy,157.0,149.06754,23403.60378,filled
2022-03-15T00:00:00+00:00,PG,sell,157.0,149.9994,23549.9058,filled
2022-03-15T00:00:00+00:00,GLD,buy,131.0,179.27784,23485.39704,filled
2022-03-15T00:00:00+00:00,XOM,buy,303.0,77.43456,23462.671680000003,filled
2022-03-15T00:00:00+00:00,XLE,buy,326.0,71.92356,23447.08056,filled
2022-03-17T00:00:00+00:00,GLD,sell,131.0,180.47832,23642.65992,filled
2022-03-17T00:00:00+00:00,XOM,sell,303.0,78.77214000000001,23867.958420000003,filled
2022-03-17T00:00:00+00:00,XLE,sell,326.0,73.81208,24062.73808,filled
2022-04-01T00:00:00+00:00,SLV,buy,1044.0,22.78047,23782.810680000002,filled
2022-04-06T00:00:00+00:00,SLV,sell,1044.0,22.53484,23526.37296,filled
2022-04-06T00:00:00+00:00,AVGO,buy,39.0,602.77314,23508.15246,filled
2022-04-06T00:00:00+00:00,XLB,buy,271.0,87.56478,23730.055379999998,filled
2022-04-08T00:00:00+00:00,XLB,sell,271.0,88.2731,23922.0101,filled
2022-04-11T00:00:00+00:00,AAPL,buy,141.0,166.12158,23423.14278,filled
2022-04-11T00:00:00+00:00,TSLA,buy,24.0,977.67645,23464.234800000002,filled
2022-04-13T00:00:00+00:00,AVGO,sell,39.0,591.21021,23057.19819,filled
2022-04-13T00:00:00+00:00,AAPL,sell,141.0,170.04922,23976.94002,filled
2022-04-13T00:00:00+00:00,TSLA,sell,24.0,1020.73444,24497.626559999997,filled
2022-04-18T00:00:00+00:00,PG,buy,152.0,157.39416,23923.91232,filled
2022-04-18T00:00:00+00:00,JNJ,buy,135.0,178.13556,24048.3006,filled
2022-04-19T00:00:00+00:00,PG,sell,152.0,159.46044,24237.98688,filled
2022-04-19T00:00:00+00:00,JNJ,sell,135.0,182.94837,24698.02995,filled
2022-04-21T00:00:00+00:00,CVX,buy,147.0,164.85906,24234.28182,filled
2022-04-22T00:00:00+00:00,SLV,buy,1080.0,22.359630000000003,24148.400400000002,filled
2022-04-22T00:00:00+00:00,XLE,buy,316.0,76.4025,24143.190000000002,filled
2022-04-26T00:00:00+00:00,CVX,sell,147.0,156.21694,22963.89018,filled
2022-04-26T00:00:00+00:00,CVX,buy,150.0,156.84306,23526.459000000003,filled
2022-04-27T00:00:00+00:00,XLE,sell,316.0,74.68034,23598.98744,filled
2022-04-27T00:00:00+00:00,XLU,buy,324.0,72.76524,23575.93776,filled
2022-04-28T00:00:00+00:00,CVX,sell,150.0,161.41652000000002,24212.478000000003,filled
2022-04-28T00:00:00+00:00,XLU,sell,324.0,73.31308,23753.43792,filled
2022-04-29T00:00:00+00:00,SLV,sell,1080.0,20.987940000000002,22666.9752,filled
2022-05-02T00:00:00+00:00,GLD,buy,136.0,174.00732,23664.99552,filled
2022-05-02T00:00:00+00:00,XLU,buy,335.0,70.67106,23674.805099999998,filled
2022-05-02T00:00:00+00:00,COST,buy,44.0,529.92774,23316.82056,filled
2022-05-04T00:00:00+00:00,GLD,sell,136.0,175.43841999999998,23859.625119999997,filled
2022-05-04T00:00:00+00:00,XLU,sell,335.0,72.23523999999999,24198.805399999997,filled
2022-05-04T00:00:00+00:00,COST,sell,44.0,542.95192,23889.88448,filled
2022-05-11T00:00:00+00:00,PG,buy,157.0,152.88516,24002.97012,filled
2022-05-11T00:00:00+00:00,XLP,buy,315.0,76.01172,23943.6918,filled
2022-05-12T00:00:00+00:00,UNH,buy,49.0,479.87784,23514.01416,filled
2022-05-13T00:00:00+00:00,PG,sell,157.0,153.37264000000002,24079.504480000003,filled
2022-05-13T00:00:00+00:00,XLP,sell,315.0,76.76616,24181.3404,filled
2022-05-13T00:00:00+00:00,UNH,sell,49.0,484.529,23741.921,filled
2022-06-03T00:00:00+00:00,UNH,buy,49.0,486.1704,23822.349599999998,filled
2022-06-03T00:00:00+00:00,JNJ,buy,136.0,176.78286,24042.46896,filled
2022-06-06T00:00:00+00:00,UNH,sell,49.0,489.43916,23982.51884,filled
2022-06-07T00:00:00+00:00,JNJ,sell,136.0,177.92344,24197.58784,filled
2022-06-09T00:00:00+00:00,XLU,buy,336.0,72.03378000000001,24203.350080000004,filled
2022-06-10T00:00:00+00:00,JNJ,buy,139.0,172.88508,24031.02612,filled
2022-06-13T00:00:00+00:00,XLU,sell,336.0,67.93386,22825.77696,filled
2022-06-13T00:00:00+00:00,UNH,buy,50.0,471.02016,23551.007999999998,filled
2022-06-13T00:00:00+00:00,XLE,buy,282.0,84.24816,23757.98112,filled
2022-06-16T00:00:00+00:00,JNJ,sell,139.0,169.84962,23609.097179999997,filled
2022-06-16T00:00:00+00:00,XLE,sell,282.0,77.60448000000001,21884.46336,filled
2022-06-16T00:00:00+00:00,CVX,buy,148.0,155.89116,23071.89168,filled
2022-06-16T00:00:00+00:00,XLE,buy,297.0,77.91552,23140.90944,filled
2022-06-17T00:00:00+00:00,XLE,sell,297.0,73.34302,21782.87694,filled
2022-06-17T00:00:00+00:00,XLE,buy,305.0,73.63698,22459.278899999998,filled
2022-06-21T00:00:00+00:00,UNH,sell,50.0,480.38730000000004,24019.365,filled
2022-06-22T00:00:00+00:00,CVX,sell,148.0,147.56428000000002,21839.513440000002,filled
2022-06-27T00:00:00+00:00,XLE,sell,305.0,73.51268,22421.3674,filled
2022-07-12T00:00:00+00:00,JNJ,buy,129.0,176.16162,22724.84898,filled
2022-07-12T00:00:00+00:00,CVX,buy,163.0,139.44333,22729.26279,filled
2022-07-13T00:00:00+00:00,UNH,buy,45.0,502.22244,22600.0098,filled
2022-07-15T00:00:00+00:00,JNJ,sell,129.0,177.85857000000001,22943.755530000002,filled
2022-07-15T00:00:00+00:00,UNH,sell,45.0,528.71046,23791.9707,filled
2022-07-18T00:00:00+00:00,CVX,sell,163.0,139.35074,22714.17062,filled
2022-08-04T00:00:00+00:00,XOM,buy,264.0,87.37440000000001,23066.841600000003,filled
2022-08-04T00:00:00+00:00,XLE,buy,321.0,71.81334,23052.08214,filled
2022-08-08T00:00:00+00:00,XLE,sell,321.0,73.28314,23523.88794,filled
2022-08-09T00:00:00+00:00,XOM,sell,264.0,90.41879999999999,23870.563199999997,filled
2022-08-22T00:00:00+00:00,AAPL,buy,139.0,167.97528,23348.56392,filled
2022-08-23T00:00:00+00:00,XLU,buy,306.0,76.31232,23351.56992,filled
2022-08-23T00:00:00+00:00,UNH,buy,43.0,536.9918399999999,23090.649119999995,filled
2022-08-25T00:00:00+00:00,AAPL,sell,139.0,169.78974,23600.773859999998,filled
2022-08-25T00:00:00+00:00,XLU,sell,306.0,76.72623999999999,23478.229439999996,filled
2022-08-25T00:00:00+00:00,UNH,sell,43.0,540.92598,23259.81714,filled
2022-08-30T00:00:00+00:00,COST,buy,44.0,525.26844,23111.811360000003,filled
2022-08-30T00:00:00+00:00,UNH,buy,45.0,523.7955,23570.797499999997,filled
2022-08-31T00:00:00+00:00,XLU,buy,315.0,74.48868,23463.9342,filled
2022-09-01T00:00:00+00:00,COST,sell,44.0,528.1116599999999,23236.913039999996,filled
2022-09-01T00:00:00+00:00,UNH,sell,45.0,523.06178,23537.7801,filled
2022-09-01T00:00:00+00:00,XLU,sell,315.0,75.25918,23706.6417,filled
2022-09-01T00:00:00+00:00,CVX,buy,152.0,155.85108,23689.36416,filled
2022-09-01T00:00:00+00:00,XLE,buy,301.0,78.72212999999999,23695.361129999998,filled
2022-09-01T00:00:00+00:00,XOM,buy,251.0,94.05273,23607.23523,filled
2022-09-02T00:00:00+00:00,XLE,sell,301.0,79.92982,24058.87582,filled
2022-09-02T00:00:00+00:00,XOM,sell,251.0,95.4088,23947.608799999998,filled
2022-09-09T00:00:00+00:00,CVX,sell,152.0,159.66003999999998,24268.32608,filled
2022-09-21T00:00:00+00:00,XOM,buy,263.0,91.05675,23947.925249999997,filled
2022-09-21T00:00:00+00:00,XLE,buy,315.0,76.11192,23975.2548,filled
2022-09-21T00:00:00+00:00,XLU,buy,328.0,72.99069,23940.94632,filled
2022-09-23T00:00:00+00:00,XOM,sell,263.0,85.59846,22512.39498,filled
2022-09-23T00:00:00+00:00,XLE,sell,315.0,70.42885999999999,22185.090899999996,filled
2022-09-23T00:00:00+00:00,XOM,buy,268.0,85.94153999999999,23032.33272,filled
2022-09-27T00:00:00+00:00,XLU,sell,328.0,68.70232,22534.36096,filled
2022-09-28T00:00:00+00:00,XOM,sell,268.0,88.60244,23745.45392,filled
2022-11-02T00:00:00+00:00,NFLX,buy,84.0,273.46584,22971.13056,filled
2022-11-07T00:00:00+00:00,NFLX,sell,84.0,258.17262,21686.500079999998,filled
2022-11-14T00:00:00+00:00,UNH,buy,44.0,514.90776,22655.941440000002,filled
2022-11-17T00:00:00+00:00,UNH,sell,44.0,514.41411,22634.22084,filled
2022-11-21T00:00:00+00:00,CVX,buy,124.0,181.60248,22518.707520000004,filled
2022-11-21T00:00:00+00:00,XOM,buy,203.0,111.19194,22571.96382,filled
2022-11-21T00:00:00+00:00,XLE,buy,250.0,90.50063999999999,22625.159999999996,filled
2022-11-22T00:00:00+00:00,CVX,sell,124.0,185.5282,23005.4968,filled
2022-11-22T00:00:00+00:00,XOM,sell,203.0,113.98158,23138.260739999998,filled
2022-11-22T00:00:00+00:00,XLE,sell,250.0,93.03356,23258.39,filled
2022-11-28T00:00:00+00:00,CVX,buy,129.0,178.64658,23045.40882,filled
2022-11-28T00:00:00+00:00,XOM,buy,209.0,110.02962000000001,22996.190580000002,filled
2022-11-30T00:00:00+00:00,CVX,sell,129.0,182.92342,23597.12118,filled
2022-11-30T00:00:00+00:00,XOM,sell,209.0,111.12729999999999,23225.605699999996,filled
2022-12-05T00:00:00+00:00,XOM,buy,217.0,107.00358,23219.776859999998,filled
2022-12-05T00:00:00+00:00,XLE,buy,265.0,87.75516,23255.1174,filled
2022-12-05T00:00:00+00:00,JPM,buy,176.0,131.62272000000002,23165.59872,filled
2022-12-08T00:00:00+00:00,JPM,sell,176.0,132.62421999999998,23341.862719999997,filled
2022-12-08T00:00:00+00:00,WMT,buy,154.0,149.09259,22960.25886,filled
2022-12-09T00:00:00+00:00,XLE,sell,265.0,82.54957,21875.63605,filled
2022-12-09T00:00:00+00:00,XLE,buy,273.0,82.88043,22626.35739,filled
2022-12-12T00:00:00+00:00,XOM,sell,217.0,105.85785999999999,22971.155619999998,filled
2022-12-12T00:00:00+00:00,WMT,sell,154.0,147.72396,22749.489840000002,filled
2022-12-12T00:00:00+00:00,XLE,sell,273.0,84.69527,23121.808709999998,filled
2022-12-15T00:00:00+00:00,NFLX,buy,78.0,291.12108,22707.44424,filled
2022-12-15T00:00:00+00:00,UNH,buy,43.0,528.88566,22742.08338,filled
2022-12-15T00:00:00+00:00,JPM,buy,176.0,130.43034,22955.739840000002,filled
2022-12-20T00:00:00+00:00,JPM,sell,176.0,130.44858000000002,22958.950080000002,filled
2022-12-20T00:00:00+00:00,XLP,buy,307.0,74.3985,22840.3395,filled
2022-12-21T00:00:00+00:00,NFLX,sell,78.0,297.35409999999996,23193.619799999997,filled
2022-12-21T00:00:00+00:00,UNH,sell,43.0,526.62464,22644.859519999998,filled
2022-12-21T00:00:00+00:00,XLP,sell,307.0,74.82006,22969.75842,filled
2022-12-27T00:00:00+00:00,NFLX,buy,81.0,284.73834,23063.80554,filled
2022-12-28T00:00:00+00:00,WMT,buy,162.0,141.59763,22938.81606,filled
2022-12-29T00:00:00+00:00,NFLX,sell,81.0,290.53776,23533.558559999998,filled
2023-01-03T00:00:00+00:00,WMT,sell,162.0,143.29284,23213.44008,filled
2023-01-05T00:00:00+00:00,SLV,buy,1088.0,21.42276,23307.96288,filled
2023-01-06T00:00:00+00:00,SLV,sell,1088.0,21.89113,23817.54944,filled
2023-01-12T00:00:00+00:00,JNJ,buy,134.0,174.348,23362.632,filled
2023-01-18T00:00:00+00:00,WMT,buy,165.0,141.11667,23284.25055,filled
2023-01-18T00:00:00+00:00,PG,buy,158.0,146.66274,23172.71292,filled
2023-01-20T00:00:00+00:00,JNJ,sell,134.0,168.32268,22555.23912,filled
2023-01-23T00:00:00+00:00,WMT,sell,165.0,142.34474,23486.8821,filled
2023-01-25T00:00:00+00:00,PG,sell,158.0,141.43656,22346.976479999998,filled
2023-01-30T00:00:00+00:00,XLV,buy,174.0,131.92332,22954.657679999997,filled
2023-01-31T00:00:00+00:00,XLV,sell,174.0,133.08329999999998,23156.494199999997,filled
2023-02-01T00:00:00+00:00,CVX,buy,134.0,171.76283999999998,23016.220559999998,filled
2023-02-02T00:00:00+00:00,XLE,buy,266.0,86.34734999999999,22968.395099999998,filled
2023-02-03T00:00:00+00:00,SLV,buy,1117.0,20.60613,23017.04721,filled
2023-02-07T00:00:00+00:00,CVX,sell,134.0,173.73184,23280.06656,filled
2023-02-07T00:00:00+00:00,XLE,sell,266.0,88.10344,23435.515040000002,filled
2023-02-08T00:00:00+00:00,COST,buy,46.0,504.83765999999997,23222.532359999997,filled
2023-02-09T00:00:00+00:00,HD,buy,73.0,315.9306,23062.933800000003,filled
2023-02-10T00:00:00+00:00,SLV,sell,1117.0,20.2095,22574.011499999997,filled
2023-02-10T00:00:00+00:00,XLY,buy,156.0,148.45632,23159.18592,filled
2023-02-13T00:00:00+00:00,COST,sell,46.0,505.42712,23249.64752,filled
2023-02-13T00:00:00+00:00,HD,sell,73.0,323.04262,23582.11126,filled
2023-02-13T00:00:00+00:00,XLY,sell,156.0,150.05928,23409.24768,filled
2023-02-15T00:00:00+00:00,SLV,buy,1173.0,19.939799999999998,23389.3854,filled
2023-02-15T00:00:00+00:00,GLD,buy,136.0,171.23178,23287.52208,filled
2023-02-16T00:00:00+00:00,BAC,buy,661.0,35.35056,23366.72016,filled
2023-02-17T00:00:00+00:00,SLV,sell,1173.0,19.96499,23418.93327,filled
2023-02-17T00:00:00+00:00,XLE,buy,276.0,84.62892,23357.581919999997,filled
2023-02-23T00:00:00+00:00,GLD,sell,136.0,169.25082,23018.111520000002,filled
2023-02-23T00:00:00+00:00,XLE,sell,276.0,84.45076,23308.409760000002,filled
2023-02-23T00:00:00+00:00,NFLX,buy,71.0,324.31734,23026.53114,filled
2023-02-23T00:00:00+00:00,GLD,buy,136.0,169.92918,23110.36848,filled
2023-02-24T00:00:00+00:00,BAC,sell,661.0,34.12162,22554.39082,filled
2023-02-28T00:00:00+00:00,GLD,sell,136.0,169.57018,23061.54448,filled
2023-03-02T00:00:00+00:00,NFLX,sell,71.0,311.21632,22096.35872,filled
2023-03-02T00:00:00+00:00,XLF,buy,645.0,35.48583,22888.36035,filled
2023-03-02T00:00:00+00:00,NFLX,buy,73.0,312.46367999999995,22809.848639999997,filled
2023-03-03T00:00:00+00:00,XLF,sell,645.0,35.90804,23160.6858,filled
2023-03-03T00:00:00+00:00,NFLX,sell,73.0,314.54964,22962.12372,filled
2023-03-07T00:00:00+00:00,WMT,buy,164.0,139.51848,22881.030720000002,filled
2023-03-09T00:00:00+00:00,JPM,buy,175.0,130.58064,22851.611999999997,filled
